,uuid,timestamp_prod_start,timestamp_start,prod_obj_temp,prod_amb_temp,timestamp_prod_end,timestamp_end,start_date,end_date
362,215e698d-866a-401d-870e-60e446deccc3,2022-03-15 16:53:32.918891,2022-03-15 16:53:25.666979,24.1,23.5,2022-03-15 16:53:42.968598,2022-03-15 16:54:28.330229,2022-03-15,2022-03-15
363,65a8bf1a-7140-4b24-be7c-a36a7a2db5ba,2022-03-15 16:55:59.055683,2022-03-15 16:55:51.803771,21.7,21.6,2022-03-15 16:56:09.105390,2022-03-15 16:56:54.467021,2022-03-15,2022-03-15
364,29f0adb1-671e-4aba-9ef6-0b0ece756f42,2022-03-15 16:59:35.366293,2022-03-15 16:59:28.114381,21.7,21.7,2022-03-15 16:59:45.416000,2022-03-15 17:00:30.777631,2022-03-15,2022-03-15
365,04ce4665-2c50-43c0-92f3-5ab49c31f412,2022-03-16 12:34:15.936018,2022-03-16 12:34:08.684106,22.3,22.0,2022-03-16 12:34:25.985725,2022-03-16 12:35:11.347356,2022-03-16,2022-03-16
366,f1cd07e0-ee86-4897-9d36-71f7ca3c3f4a,2022-03-16 12:41:15.758299,2022-03-16 12:41:08.506387,24.4,22.5,2022-03-16 12:41:25.808006,2022-03-16 12:42:11.169637,2022-03-16,2022-03-16
367,58fd5d94-1082-44e8-9090-ff004153ef12,2022-03-16 12:43:14.099722,2022-03-16 12:43:06.847810,23.7,22.8,2022-03-16 12:43:24.149429,2022-03-16 12:44:09.511060,2022-03-16,2022-03-16
368,d20d76cf-e3d9-48ad-8a76-f8c2a0bf5ad8,2022-03-16 12:57:59.869630,2022-03-16 12:57:52.617718,21.6,22.2,2022-03-16 12:58:09.919337,2022-03-16 12:58:55.280968,2022-03-16,2022-03-16
369,5239d8aa-ae9f-4a2c-b298-ec9e4026d82f,2022-04-27 09:35:44.417608,2022-04-27 09:35:37.165696,19.4,20.4,2022-04-27 09:35:54.467315,2022-04-27 09:36:39.828946,2022-04-27,2022-04-27
370,eb006f7e-35b0-4bdf-8e24-e5965e03c454,2022-05-03 15:34:34.789055,2022-05-03 15:34:27.537143,21.5,22.4,2022-05-03 15:34:44.838762,2022-05-03 15:35:30.200393,2022-05-03,2022-05-03
371,c24732b2-a760-4315-b29d-b3ca44affb26,2022-05-04 08:04:37.435108,2022-05-04 08:04:30.183196,24.8,22.7,2022-05-04 08:04:47.484815,2022-05-04 08:05:32.846446,2022-05-04,2022-05-04
372,c8765708-10aa-45ba-bb2c-a3c171bbcaff,2022-05-12 19:11:59.483746,2022-05-12 19:11:52.231834,27.2,27.9,2022-05-12 19:12:09.533453,2022-05-12 19:12:54.895084,2022-05-12,2022-05-12
373,aa0d9200-5c90-4d3d-adb4-27045c6855c9,2022-06-02 09:05:36.681542,2022-06-02 09:05:29.429629,23.6,25.1,2022-06-02 09:05:46.777980,2022-06-02 09:06:32.093102,2022-06-02,2022-06-02
374,08537450-510f-4b99-b552-49d263e6f611,2022-06-02 09:10:36.891143,2022-06-02 09:10:29.639074,23.7,25.1,2022-06-02 09:10:46.941441,2022-06-02 09:11:32.302483,2022-06-02,2022-06-02
375,3f86f547-5489-45cc-b4f1-e3735b34c40e,2022-06-02 09:12:14.830009,2022-06-02 09:12:07.578195,23.8,25.1,2022-06-02 09:12:24.885306,2022-06-02 09:13:10.241268,2022-06-02,2022-06-02
376,fa720546-75dd-4af3-a680-023884a45edc,2022-06-02 09:14:44.818175,2022-06-02 09:14:37.566409,23.6,24.6,2022-06-02 09:14:54.880311,2022-06-02 09:15:40.229497,2022-06-02,2022-06-02
377,2fca757b-9977-4600-a519-fe15a061d5ea,2022-06-02 09:16:22.771024,2022-06-02 09:16:15.519023,23.7,24.7,2022-06-02 09:16:32.802121,2022-06-02 09:17:18.182453,2022-06-02,2022-06-02
